Rank,Pos Rank,Player,Team,Position,Bye,Tier,Rank Min,Rank Max,Rank Std
37,WR18,Emeka Egbuka,TB,WR,10,5,37,37,0.00
38,WR19,Luther Burden III,CHI,WR,10,5,38,38,0.00
39,WR20,Tetairoa McMillan,CAR,WR,5,5,39,39,0.00
40,WR21,Davante Adams,LAR,WR,11,5,40,40,0.00
41,WR22,Ladd McConkey,LAC,WR,7,6,41,41,0.00
42,WR23,Jaylen Waddle,DEN,WR,10,6,42,42,0.00
43,WR24,Jameson Williams,DET,WR,6,6,43,43,0.00
44,RB17,Travis Etienne Jr.,NO,RB,8,6,44,44,0.00
45,RB18,Cam Skattebo,NYG,RB,8,6,45,45,0.00
46,WR25,Terry McLaurin,WAS,WR,7,6,46,46,0.00
47,WR26,DJ Moore,BUF,WR,7,6,47,47,0.00
48,WR27,Rome Odunze,CHI,WR,10,6,48,48,0.00
49,TE3,Brock Bowers,LV,TE,13,6,49,49,0.00
50,RB19,Bucky Irving,TB,RB,10,6,50,50,0.00
51,RB20,D'Andre Swift,CHI,RB,10,6,51,51,0.00
52,RB21,Rhamondre Stevenson,NE,RB,11,6,52,52,0.00
53,RB22,Quinshon Judkins,CLE,RB,11,6,53,53,0.00
54,QB2,Drake Maye,NE,QB,11,6,54,54,0.00
55,QB3,Joe Burrow,CIN,QB,6,6,55,55,0.00
56,RB23,David Montgomery,HOU,RB,8,6,56,56,0.00
57,QB4,Jayden Daniels,WAS,QB,7,7,57,57,0.00
58,WR28,DK Metcalf,PIT,WR,9,7,58,58,0.00
59,RB24,Jaylen Warren,PIT,RB,9,7,59,59,0.00
60,WR29,Marvin Harrison Jr.,ARI,WR,14,7,60,60,0.00
61,WR30,Christian Watson,GB,WR,11,7,61,61,0.00
62,WR31,Parker Washington,JAC,WR,7,7,62,62,0.00
63,TE4,Tyler Warren,IND,TE,13,7,63,63,0.00
64,QB5,Lamar Jackson,BAL,QB,13,7,64,64,0.00
65,QB6,Trevor Lawrence,JAC,QB,7,7,65,65,0.00
66,RB25,Rico Dowdle,PIT,RB,9,7,66,66,0.00
67,QB7,Caleb Williams,CHI,QB,10,7,67,67,0.00
68,WR32,Brian Thomas Jr.,JAC,WR,7,7,68,68,0.00
69,RB26,Bhayshul Tuten,JAC,RB,7,7,69,69,0.00
70,QB8,Jalen Hurts,PHI,QB,10,7,70,70,0.00
71,RB27,Blake Corum,LAR,RB,11,7,71,71,0.00
72,RB28,Jadarian Price,SEA,RB,11,7,72,72,0.00
73,RB29,TreVeyon Henderson,NE,RB,11,7,73,73,0.00
74,RB30,Tony Pollard,TEN,RB,9,7,74,74,0.00
75,WR33,Stefon Diggs,WAS,WR,7,7,75,75,0.00
76,WR34,Michael Pittman Jr.,PIT,WR,9,8,76,76,0.00
77,QB9,Dak Prescott,DAL,QB,14,8,77,77,0.00
78,RB31,Jonathon Brooks,CAR,RB,5,8,78,78,0.00
79,RB32,Chuba Hubbard,CAR,RB,5,8,79,79,0.00
80,WR35,Carnell Tate,TEN,WR,9,8,80,80,0.00
81,QB10,Justin Herbert,LAC,QB,7,8,81,81,0.00
82,TE5,Kyle Pitts Sr.,ATL,TE,11,8,82,82,0.00
83,QB11,Brock Purdy,SF,QB,8,8,83,83,0.00
84,WR36,Courtland Sutton,DEN,WR,10,8,84,84,0.00
85,WR37,Mike Evans,SF,WR,8,8,85,85,0.00
86,QB12,Patrick Mahomes II,KC,QB,5,8,86,86,0.00
87,QB13,Jared Goff,DET,QB,6,8,87,87,0.00
88,WR38,Alec Pierce,IND,WR,13,8,88,88,0.00
89,WR39,Jayden Reed,GB,WR,11,8,89,89,0.00
90,WR40,Chris Godwin Jr.,TB,WR,10,8,90,90,0.00
91,TE6,Harold Fannin Jr.,CLE,TE,11,8,91,91,0.00
92,WR41,Quentin Johnston,LAC,WR,7,8,92,92,0.00
93,WR42,Josh Downs,IND,WR,13,8,93,93,0.00
94,TE7,Tucker Kraft,GB,TE,11,8,94,94,0.00
95,WR43,Romeo Doubs,NE,WR,11,8,95,95,0.00
96,RB33,RJ Harvey,DEN,RB,10,8,96,96,0.00
97,WR44,De'Zhaun Stribling,SF,WR,8,8,97,97,0.00
98,WR45,Deebo Samuel Sr.,SF,WR,8,8,98,98,0.00
99,WR46,Wan'Dale Robinson,TEN,WR,9,9,99,99,0.00
100,WR47,Michael Wilson,ARI,WR,14,9,100,100,0.00
101,QB14,Jaxson Dart,NYG,QB,8,9,101,101,0.00
102,WR48,Matthew Golden,GB,WR,11,9,102,102,0.00
103,TE8,Travis Kelce,KC,TE,5,9,103,103,0.00
104,RB34,Kyle Monangai,CHI,RB,10,9,104,104,0.00
105,WR49,Jakobi Meyers,JAC,WR,7,9,105,105,0.00
106,QB15,Matthew Stafford,LAR,QB,11,9,106,106,0.00
107,RB35,MarShawn Lloyd,GB,RB,11,9,107,107,0.00
108,TE9,Sam LaPorta,DET,TE,6,9,108,108,0.00
109,QB16,Bo Nix,DEN,QB,10,9,109,109,0.00
110,TE10,George Kittle,SF,TE,8,9,110,110,0.00
111,WR50,Xavier Worthy,KC,WR,5,9,111,111,0.00
112,QB17,Kyler Murray,MIN,QB,6,9,112,112,0.00
113,WR51,Khalil Shakir,BUF,WR,7,9,113,113,0.00
114,WR52,Makai Lemon,PHI,WR,10,9,114,114,0.00
115,RB36,Rachaad White,WAS,RB,7,9,115,115,0.00
116,WR53,Jordan Addison,MIN,WR,6,9,116,116,0.00
117,RB37,J.K. Dobbins,DEN,RB,10,9,117,117,0.00
118,WR54,KC Concepcion,CLE,WR,11,9,118,118,0.00
119,RB38,Jordan Mason,MIN,RB,6,9,119,119,0.00
120,RB39,Kenny Gainwell,TB,RB,10,9,120,120,0.00
121,RB40,Keaton Mitchell,LAC,RB,7,9,121,121,0.00
122,TE11,Jake Ferguson,DAL,TE,14,9,122,122,0.00
123,TE12,Mark Andrews,BAL,TE,13,9,123,123,0.00
124,RB41,Aaron Jones Sr.,MIN,RB,6,9,124,124,0.00
125,QB18,Baker Mayfield,TB,QB,10,9,125,125,0.00
126,QB19,Tyler Shough,NO,QB,8,10,126,126,0.00
127,TE13,Dalton Kincaid,BUF,TE,7,10,127,127,0.00
128,QB20,Jordan Love,GB,QB,11,10,128,128,0.00
129,WR55,Jalen Coker,CAR,WR,5,10,129,129,0.00
130,WR56,Jordyn Tyson,NO,WR,8,10,130,130,0.00
131,TE14,Dallas Goedert,PHI,TE,10,10,131,131,0.00
132,RB42,Woody Marks,HOU,RB,8,10,132,132,0.00
133,QB21,Malik Willis,MIA,QB,6,10,133,133,0.00
134,RB43,Jacory Croskey-Merritt,WAS,RB,7,10,134,134,0.00
135,TE15,Isaiah Likely,NYG,TE,8,10,135,135,0.00
136,WR57,Tre Tucker,LV,WR,13,10,136,136,0.00
137,WR58,Jalen McMillan,TB,WR,10,10,137,137,0.00
138,RB44,Josh Jacobs,GB,RB,11,10,138,138,0.00
139,WR59,Jalen Nailor,LV,WR,13,10,139,139,0.00
140,WR60,Kayshon Boutte,HOU,WR,8,10,140,140,0.00
141,WR61,Keenan Allen,IND,WR,13,10,141,141,0.00
142,WR62,Adonai Mitchell,NYJ,WR,13,10,142,142,0.00
143,TE16,Juwan Johnson,NO,TE,8,10,143,143,0.00
144,WR63,Rashid Shaheed,SEA,WR,11,10,144,144,0.00
145,RB45,Jonah Coleman,DEN,RB,10,10,145,145,0.00
146,RB46,Tyjae Spears,TEN,RB,9,10,146,146,0.00
147,TE17,Hunter Henry,NE,TE,11,10,147,147,0.00
148,WR64,Ted Hurst III,TB,WR,10,10,148,148,0.00
149,RB47,Tyler Allgeier,ARI,RB,14,10,149,149,0.00
150,WR65,Caleb Douglas,MIA,WR,6,10,150,150,0.00
151,WR66,Travis Hunter,JAC,WR,7,10,151,151,0.00
152,QB22,C.J. Stroud,HOU,QB,8,10,152,152,0.00
153,WR67,Denzel Boston,CLE,WR,11,10,153,153,0.00
154,WR68,Dontayvion Wicks,PHI,WR,10,10,154,154,0.00
155,WR69,Cyrus Allen,KC,WR,5,10,155,155,0.00
156,QB23,Sam Darnold,SEA,QB,11,10,156,156,0.00
157,WR70,Tre' Harris,LAC,WR,7,11,157,157,0.00
158,TE18,Dalton Schultz,HOU,TE,8,11,158,158,0.00
159,WR71,Ja'Kobi Lane,BAL,WR,13,11,159,159,0.00
160,WR72,Jerry Jeudy,CLE,WR,11,11,160,160,0.00
161,WR73,Omar Cooper Jr.,NYJ,WR,13,11,161,161,0.00
162,TE19,T.J. Hockenson,MIN,TE,6,11,162,162,0.00
163,WR74,Jauan Jennings,MIN,WR,6,11,163,163,0.00
164,RB48,Chris Rodriguez Jr.,JAC,RB,7,11,164,164,0.00
165,WR75,Calvin Ridley,TEN,WR,9,11,165,165,0.00
166,RB49,Mike Washington Jr.,LV,RB,13,11,166,166,0.00
167,TE20,Chig Okonkwo,WAS,TE,7,11,167,167,0.00
168,QB24,Cam Ward,TEN,QB,9,11,168,168,0.00
169,RB50,Dylan Sampson,CLE,RB,11,11,169,169,0.00
170,WR76,Malik Washington,MIA,WR,6,11,170,170,0.00
171,QB25,Daniel Jones,IND,QB,13,11,171,171,0.00
172,WR77,Pat Bryant,DEN,WR,10,11,172,172,0.00
173,WR78,Ryan Flournoy,DAL,WR,14,11,173,173,0.00
174,TE21,Brenton Strange,JAC,TE,7,11,174,174,0.00
175,TE22,Kenyon Sadiq,NYJ,TE,13,11,175,175,0.00
176,WR79,Antonio Williams,WAS,WR,7,11,176,176,0.00
177,WR80,Isaac TeSlaa,DET,WR,6,11,177,177,0.00
178,RB51,Brian Robinson Jr.,ATL,RB,11,11,178,178,0.00
179,TE23,AJ Barner,SEA,TE,11,11,179,179,0.00
180,WR81,Chris Bell,MIA,WR,6,11,180,180,0.00
181,RB52,Zach Charbonnet,SEA,RB,11,11,181,181,0.00
182,TE24,Cade Otton,TB,TE,10,11,182,182,0.00
183,QB26,Bryce Young,CAR,QB,5,11,183,183,0.00
184,TE25,Pat Freiermuth,PIT,TE,9,11,184,184,0.00
185,TE26,Terrance Ferguson,LAR,TE,11,11,185,185,0.00
186,TE27,Michael Mayer,LV,TE,13,11,186,186,0.00
187,QB27,Aaron Rodgers,PIT,QB,9,11,187,187,0.00
188,RB53,Alvin Kamara,NO,RB,8,11,188,188,0.00
189,WR82,Malachi Fields,NYG,WR,8,11,189,189,0.00
190,WR83,Jaylin Noel,HOU,WR,8,11,190,190,0.00
191,RB54,Nicholas Singleton,TEN,RB,9,11,191,191,0.00
192,WR84,Zachariah Branch,ATL,WR,11,11,192,192,0.00
193,QB28,Jacoby Brissett,ARI,QB,14,11,193,193,0.00
194,TE28,Oronde Gadsden II,LAC,TE,7,12,194,194,0.00
195,TE29,Greg Dulcich,MIA,TE,6,12,195,195,0.00
196,TE30,Gunnar Helm,TEN,TE,9,12,196,196,0.00
197,RB55,Tank Bigsby,PHI,RB,10,12,197,197,0.00
198,RB56,Tyrone Tracy Jr.,NYG,RB,8,12,198,198,0.00
199,TE31,Darren Waller,CAR,TE,5,12,199,199,0.00
200,RB57,Braelon Allen,NYJ,RB,13,12,200,200,0.00
201,WR85,Rashod Bateman,BAL,WR,13,12,201,201,0.00
202,WR86,Darnell Mooney,NYG,WR,8,12,202,202,0.00
203,RB58,Malik Davis,DAL,RB,14,12,203,203,0.00
204,WR87,Cooper Kupp,SEA,WR,11,12,204,204,0.00
205,RB59,George Holani,SEA,RB,11,12,205,205,0.00
206,TE32,Mike Gesicki,CIN,TE,6,12,206,206,0.00
207,WR88,Xavier Legette,CAR,WR,5,12,207,207,0.00
208,WR89,Jack Bech,LV,WR,13,12,208,208,0.00
209,RB60,Emmett Johnson,KC,RB,5,12,209,209,0.00
210,WR90,Devaughn Vele,NO,WR,8,12,210,210,0.00
211,QB29,Geno Smith,NYJ,QB,13,12,211,211,0.00
212,WR91,Germie Bernard,PIT,WR,9,12,212,212,0.00
213,WR92,Keon Coleman,BUF,WR,7,12,213,213,0.00
214,QB30,Fernando Mendoza,LV,QB,13,12,214,214,0.00
215,QB31,Michael Penix Jr.,ATL,QB,11,12,215,215,0.00
216,TE33,Eli Stowers,PHI,TE,10,12,216,216,0.00
217,RB61,Kaleb Johnson,GB,RB,11,12,217,217,0.00
218,RB62,Sean Tucker,TB,RB,10,12,218,218,0.00
219,TE34,David Njoku,LAC,TE,7,12,219,219,0.00
220,RB63,Ray Davis,BUF,RB,7,12,220,220,0.00
221,WR93,Zavion Thomas,CHI,WR,10,12,221,221,0.00
222,TE35,Elijah Arroyo,SEA,TE,11,12,222,222,0.00
223,WR94,Tank Dell,HOU,WR,8,12,223,223,0.00
224,WR95,Malik Benson,LV,WR,13,12,224,224,0.00
225,QB32,Deshaun Watson,CLE,QB,11,12,225,225,0.00
226,TE36,Colby Parkinson,LAR,TE,11,12,226,226,0.00
227,TE37,Evan Engram,DEN,TE,10,12,227,227,0.00
228,RB64,Chris Brooks,GB,RB,11,12,228,228,0.00
229,WR96,Jahan Dotson,ATL,WR,11,12,229,229,0.00
230,WR97,Kyle Williams,NE,WR,11,12,230,230,0.00
231,TE38,Mason Taylor,NYJ,TE,13,12,231,231,0.00
232,WR98,Tory Horton,SEA,WR,11,12,232,232,0.00
233,TE39,Charlie Kolar,LAC,TE,7,12,233,233,0.00
234,TE40,Eli Raridon,NE,TE,11,12,234,234,0.00
235,RB65,Emanuel Wilson,SEA,RB,11,12,235,235,0.00
236,WR99,Troy Franklin,DEN,WR,10,13,236,236,0.00
237,WR100,Skyler Bell,BUF,WR,7,13,237,237,0.00
238,RB66,Kimani Vidal,LAC,RB,7,13,238,238,0.00
239,WR101,Andrei Iosivas,CIN,WR,6,13,239,239,0.00
240,WR102,KaVontae Turpin,DAL,WR,14,13,240,240,0.00
241,RB67,Justice Hill,BAL,RB,13,13,241,241,0.00
242,WR103,Odell Beckham Jr.,NYG,WR,8,13,242,242,0.00
243,TE41,Matt Hibner,BAL,TE,13,13,243,243,0.00
244,TE42,Theo Johnson,NYG,TE,8,13,244,244,0.00
245,WR104,Jalen Tolbert,MIA,WR,6,13,245,245,0.00
246,RB68,Kaelon Black,SF,RB,8,13,246,246,0.00
247,TE43,Oscar Delp,NO,TE,8,13,247,247,0.00
248,WR105,Darius Slayton,FA,WR,,13,248,248,0.00
249,WR106,Kendrick Bourne,ARI,WR,14,13,249,249,0.00
250,WR107,Elijah Sarratt,BAL,WR,13,13,250,250,0.00
251,WR108,Hollywood Brown,PHI,WR,10,13,251,251,0.00
252,RB69,Kaytron Allen,WAS,RB,7,13,252,252,0.00
253,RB70,Isiah Pacheco,DET,RB,6,13,253,253,0.00
254,WR109,Tyquan Thornton,KC,WR,5,13,254,254,0.00
255,TE44,Darnell Washington,PIT,TE,9,13,255,255,0.00
256,TE45,Erick All Jr.,CIN,TE,6,13,256,256,0.00
257,WR110,Brenen Thompson,LAC,WR,7,13,257,257,0.00
258,RB71,Kareem Hunt,FA,RB,,13,258,258,0.00
259,QB33,Shedeur Sanders,CLE,QB,11,13,259,259,0.00
260,WR111,Roman Wilson,PIT,WR,9,13,260,260,0.00
261,WR112,Colbie Young,CIN,WR,6,13,261,261,0.00
262,WR113,Elic Ayomanor,TEN,WR,9,13,262,262,0.00
263,RB72,Najee Harris,NYG,RB,8,13,263,263,0.00
264,TE46,Jake Tonges,SF,TE,8,13,264,264,0.00
265,RB73,Demond Claiborne,MIN,RB,6,13,265,265,0.00
266,WR114,Bryce Lance,NO,WR,8,13,266,266,0.00
267,RB74,Samaje Perine,CIN,RB,6,13,267,267,0.00
268,TE47,Dawson Knox,BUF,TE,7,13,268,268,0.00
269,RB75,Jaylen Wright,MIA,RB,6,13,269,269,0.00
270,QB34,Kirk Cousins,LV,QB,13,13,270,270,0.00
271,TE48,Ben Sinnott,WAS,TE,7,13,271,271,0.00
272,WR115,DeMario Douglas,NE,WR,11,13,272,272,0.00
273,QB35,Carson Beck,ARI,QB,14,13,273,273,0.00
274,WR116,Marvin Mims Jr.,DEN,WR,10,13,274,274,0.00
275,WR117,CJ Daniels,LAR,WR,11,13,275,275,0.00
276,RB76,James Conner,ARI,RB,14,13,276,276,0.00
277,QB36,Tua Tagovailoa,ATL,QB,11,13,277,277,0.00
278,TE49,Cole Kmet,CHI,TE,10,13,278,278,0.00
279,RB77,Jordan James,SF,RB,8,13,279,279,0.00
280,RB78,Kendre Miller,NO,RB,8,13,280,280,0.00
281,QB37,Mac Jones,SF,QB,8,13,281,281,0.00
282,RB79,Seth McGowan,IND,RB,13,13,282,282,0.00
